id,title,genres,averageRating,releaseYear
tt5651844,Travelers,"Drama, Mystery, Sci-Fi",8.0,2016
tt11318602,Don't F**k with Cats: Hunting an Internet Killer,"Crime, Documentary, Mystery",8.0,2019
tt0083399,Cheers,"Comedy, Drama",8.0,1982
tt17491088,The Diplomat,"Comedy, Drama, Thriller",8.0,2023
tt0072562,Saturday Night Live,"Comedy, Music",8.0,1975
tt5770786,GLOW,"Comedy, Drama, Sport",8.0,2017
tt7817340,New Amsterdam,Drama,8.0,2018
tt7661390,Gangs of London,"Action, Crime, Drama",8.0,2020
tt4326894,F Is for Family,"Animation, Comedy, Drama",8.0,2015
tt2712740,The Goldbergs,Comedy,8.0,2013
tt0084988,Blackadder,Comedy,8.0,1982
tt5011816,Sneaky Pete,"Comedy, Crime, Drama",8.0,2015
tt4406178,The Gilded Age,Drama,8.0,2022
tt9244578,Rise of Empires: Ottoman,"Documentary, Drama, History",8.0,2020
tt6873658,The Mechanism,"Crime, Drama, Thriller",8.0,2018
tt0092345,DuckTales,"Action, Adventure, Animation",8.0,1987
tt1064899,Queen of the South,"Action, Crime, Drama",8.0,2016
tt1453159,The Pillars of the Earth,"Drama, Romance, Thriller",8.0,2010
tt6586318,Patrick Melrose,Drama,8.0,2018
tt3766376,Vice Principals,Comedy,8.0,2016
tt4643084,Counterpart,"Drama, Sci-Fi, Thriller",8.0,2017
tt26933824,Nobody Wants This,Comedy,8.0,2024
tt4258440,River,"Crime, Drama, Mystery",8.0,2015
tt0096708,Tales from the Crypt,"Comedy, Crime, Fantasy",8.0,1989
tt5607616,Re: Zero - Starting Life in Another World,"Adventure, Animation, Drama",8.0,2016
tt6792200,The Keepers,"Crime, Documentary, Mystery",8.0,2017
tt1001482,United States of Tara,"Comedy, Drama, Romance",8.0,2009
tt3561180,Trapped,"Crime, Drama, Mystery",8.0,2015
tt0086817,The Transformers,"Action, Adventure, Animation",8.0,1984
tt8201186,The Capture,"Crime, Mystery, Thriller",8.0,2019
tt0370194,Reno 911!,"Comedy, Crime",8.0,2003
tt4051832,Lovesick,Comedy,8.0,2014
tt10166602,"Love, Victor","Comedy, Drama, Romance",8.0,2020
tt27713897,Arnold,"Biography, Documentary",8.0,2023
tt10050772,I Think You Should Leave with Tim Robinson,Comedy,8.0,2019
tt0057729,The Addams Family,"Comedy, Family, Horror",8.0,1964
tt3837246,Assassination Classroom,"Action, Animation, Comedy",8.0,2013
tt2521668,The Returned,"Drama, Fantasy, Horror",8.0,2012
tt7375404,Kidding,"Comedy, Drama",8.0,2018
tt8242904,What's Wrong with Secretary Kim,"Comedy, Mystery, Romance",8.0,2018
tt0377260,Shameless,"Comedy, Crime, Drama",8.0,2004
tt0108783,Gargoyles,"Action, Adventure, Animation",8.0,1994
tt0241088,Da Ali G Show,Comedy,8.0,2000
tt6474236,The Looming Tower,"Drama, History",8.0,2018
tt8993398,Rascal Does Not Dream of Bunny Girl Senpai,"Animation, Drama, Fantasy",8.0,2018
tt0112095,NewsRadio,"Comedy, Romance",8.0,1995
tt4384086,Life in Pieces,Comedy,8.0,2015
tt13274038,True Beauty,"Comedy, Drama, Romance",8.0,2020
tt7649694,Ramy,"Comedy, Drama, Romance",8.0,2019
tt28681409,Ranneeti: Balakot & Beyond,Action,8.0,2024
tt13103134,Horimiya,"Animation, Comedy, Drama",8.0,2021
tt15765670,My Dress-Up Darling,"Animation, Comedy, Romance",8.0,2022
tt13444408,Kin,"Crime, Drama",8.0,2021
tt0108981,The Vicar of Dibley,Comedy,8.0,1994
tt12867810,Start-Up,"Comedy, Drama, Romance",8.0,2020
tt0985344,Claymore,"Action, Adventure, Animation",8.0,2007
tt4445154,Deutschland 83,"Drama, Romance, Thriller",8.0,2015
tt5797194,W,"Action, Comedy, Drama",8.0,2016
tt3829868,Looking for Alaska,"Drama, Romance",8.0,2019
tt0433722,Paranoia Agent,"Animation, Drama, Horror",8.0,2004
tt2980696,Quarry,"Crime, Drama, Thriller",8.0,2016
tt2548418,Jonathan Strange & Mr Norrell,"Fantasy, War",8.0,2015
tt18926162,Tomorrow,"Action, Comedy, Drama",8.0,2022
tt2314952,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",8.0,2012
tt15282746,Drops of God,Drama,8.0,2023
tt9778022,Abhay,"Crime, Thriller",8.0,2019
tt4452630,Code Black,Drama,8.0,2015
tt10982034,Trying,"Comedy, Drama, Romance",8.0,2020
tt0847150,Sense & Sensibility,"Drama, Romance",8.0,2008
tt20285780,The Artful Dodger,"Crime, Drama, History",8.0,2023
tt0115270,Millennium,"Crime, Drama, Horror",8.0,1996
tt13273826,The Uncanny Counter,"Action, Fantasy, Horror",8.0,2020
tt0294097,"Harvey Birdman, Attorney at Law","Animation, Comedy, Sci-Fi",8.0,2000
tt4877736,BrainDead,"Comedy, Drama, Horror",8.0,2016
tt0772145,Wolverine and the X-Men,"Action, Adventure, Animation",8.0,2008
tt4855114,Good Behavior,"Crime, Drama, Mystery",8.0,2016
tt0081874,The Hitch Hiker's Guide to the Galaxy,"Adventure, Comedy, Sci-Fi",8.0,1981
tt5332732,Shahrzad,"Drama, History, Romance",8.0,2015
tt15392100,The Billion Dollar Code,"Biography, Crime, Drama",8.0,2021
tt1778108,The Hour,Drama,8.0,2011
tt0197182,Third Watch,"Action, Crime, Drama",8.0,1999
tt0077097,WKRP in Cincinnati,Comedy,8.0,1978
tt14599438,Jeen-yuhs: A Kanye Trilogy,"Documentary, Music",8.0,2022
tt1843678,Scott & Bailey,"Crime, Drama, Mystery",8.0,2011
tt12392496,Undekhi,Crime,8.0,2020
tt19072562,Kaala Paani,"Drama, Thriller",8.0,2023
tt28804856,Scam 2003 - The Telgi Story,"Biography, Crime, Drama",8.0,2023
tt0118475,Spawn,"Action, Adventure, Animation",8.0,1997
tt27411674,Shekhar Home,"Crime, Drama",8.0,2024
tt6905756,Pagan Peak,"Crime, Drama, Mystery",8.0,2018
tt6554240,Heels,"Drama, Sport",8.0,2021
tt9022422,The Tattooist of Auschwitz,"Drama, History, Romance",8.0,2024
tt8005374,Explained,Documentary,8.0,2018
tt9140560,WandaVision,"Action, Comedy, Drama",7.9,2021
tt2741602,The Blacklist,"Crime, Drama, Mystery",7.9,2013
tt0844441,True Blood,"Drama, Fantasy, Mystery",7.9,2008
tt2357547,Jessica Jones,"Action, Crime, Drama",7.9,2015
tt2261227,Altered Carbon,"Action, Adventure, Drama",7.9,2018
tt0098800,The Fresh Prince of Bel-Air,Comedy,7.9,1990
tt6048596,The Sinner,"Crime, Drama, Mystery",7.9,2017
tt1830617,Grimm,"Crime, Drama, Fantasy",7.9,2011
tt2191671,Elementary,"Crime, Drama, Mystery",7.9,2012
tt15567174,The Fall of the House of Usher,"Drama, Horror, Mystery",7.9,2023
tt0439100,Weeds,"Comedy, Crime, Drama",7.9,2005
tt1740299,The Man in the High Castle,"Drama, Sci-Fi, Thriller",7.9,2015
tt11743610,The Terminal List,"Action, Drama, Thriller",7.9,2022
tt8064302,Dead to Me,"Comedy, Crime, Drama",7.9,2019
tt1199099,Merlin,"Adventure, Drama, Fantasy",7.9,2008
tt5016504,Preacher,"Action, Adventure, Comedy",7.9,2016
tt2094262,Da Vinci's Demons,"Adventure, Biography, Drama",7.9,2013
tt0112178,Star Trek: Voyager,"Action, Adventure, Drama",7.9,1995
tt0162065,Angel,"Action, Adventure, Drama",7.9,1999
tt4477976,Superstore,Comedy,7.9,2015
tt0108757,ER,"Drama, Romance",7.9,1994
tt3566726,Jane the Virgin,Comedy,7.9,2014
tt3520702,Bloodline,"Drama, Thriller",7.9,2015
tt0805663,Jericho,"Action, Drama, Mystery",7.9,2006
tt0796264,Eureka,"Adventure, Comedy, Drama",7.9,2006
tt2708480,The Terror,"Adventure, Drama, Horror",7.9,2018
tt1103987,Leverage,"Crime, Mystery, Thriller",7.9,2008
tt0115157,Dexter's Laboratory,"Adventure, Animation, Comedy",7.9,1996
tt1582457,The Borgias,"Crime, Drama, History",7.9,2011
tt2654580,Almost Human,"Action, Crime, Drama",7.9,2013
tt5952634,The Spy,"Biography, Drama, History",7.9,2019
tt7235466,9-1-1,"Action, Drama, Thriller",7.9,2018
tt3865236,Into the Badlands,"Action, Adventure, Drama",7.9,2015
tt2699110,The Affair,Drama,7.9,2014
tt4122068,Humans,"Drama, Sci-Fi",7.9,2015
tt0063950,"Scooby Doo, Where Are You!","Adventure, Animation, Comedy",7.9,1969
tt0118401,Midsomer Murders,"Crime, Drama, Mystery",7.9,1997
tt4320258,Resurrection: Ertugrul,"Action, Adventure, Drama",7.9,2014
tt0343314,Teen Titans,"Action, Adventure, Animation",7.9,2003
tt2137109,Masters of Sex,"Drama, Romance",7.9,2013
tt0131613,Teenage Mutant Ninja Turtles,"Action, Adventure, Animation",7.9,1987
tt0480489,Elfen Lied,"Action, Animation, Drama",7.9,2004
tt8543390,Modern Love,"Comedy, Drama, Romance",7.9,2019
tt1255913,Bored to Death,"Comedy, Crime, Drama",7.9,2009
tt9859436,The Walking Dead: The Ones Who Live,"Drama, Horror, Thriller",7.9,2024
tt1958961,Lilyhammer,"Comedy, Crime, Drama",7.9,2012
tt8910922,Solar Opposites,"Adventure, Animation, Comedy",7.9,2020
tt5368542,The Exorcist,"Drama, Horror, Mystery",7.9,2016
tt11379026,Ghosts,"Comedy, Fantasy",7.9,2021
tt14824792,Ted,Comedy,7.9,2024
tt2262532,The Fosters,"Drama, Romance",7.9,2013
tt1985443,Hatfields & McCoys,"Drama, History, Romance",7.9,2012
